data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6385802,144,SRI3868,3868,"18 November 2019",2019,1,Riots,"Mob violence","Rioters (Sri Lanka)","Sinhalese Ethnic Group (Sri Lanka)",5,"Civilians (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",7,57,"Southern Asia","Sri Lanka",Sabaragamuwa,Kegalle,Yatiyanthota,Yatiyanthota,7.0279,80.2946,1,"Tamil Guardian",International,"On November 18, a group of Sinhalese men attacked Tamil residents in Yatiyanthota town (Yatiyanthota, Kegalle district). The rioters alleged the victims of voting for a candidate other than Gotabaya Rajapaksa during the presidential election. [size=no report]",0,1574786217,LKA
6385679,144,SRI3863,3863,"17 November 2019",2019,1,Riots,"Mob violence","Rioters (Sri Lanka)","UPFA: United People's Freedom Alliance",5,"Civilians (Sri Lanka)","NDF: New Democratic Front",7,57,"Southern Asia","Sri Lanka",Western,Gampaha,Negombo,Negombo,7.2083,79.8358,2,Lankadeepa,National,"On November 17, a group of supporters of People's Alliance political party attacked the building of New Democratic Front (NDF) and injured two members near Negombo area (Negombo, Colombo District). Police have arrested six persons, and are carrying out further investigations. [size=at least six]",0,1574786217,LKA
6385680,144,SRI3864,3864,"17 November 2019",2019,1,Riots,"Mob violence","Rioters (Sri Lanka)","ACMC: All Ceylon Makkal Congress",5,"Rioters (Sri Lanka)","UPFA: United People's Freedom Alliance",5,55,"Southern Asia","Sri Lanka","North Western",Puttalam,Puttalam,Puttalam,8.0362,79.8283,1,Lankadeepa,National,"On November 17, a clash ensued between the political supporters of Minister Rishard Badurdee of All Ceylon Makkal Congress party and the political supporters of Hizbulla of the United People's Freedom Alliance party in Puttalam town (Puttalam, Puttalam district). [size=no report]",0,1574786217,LKA
6385967,144,SRI3862,3862,"17 November 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Sri Lanka)",,3,"Civilians (Sri Lanka)",,7,37,"Southern Asia","Sri Lanka","North Central",Anuradhapura,Medawachchiya,Medawachchiya,8.5345,80.4923,1,Virakesari,National,"On November 17, an unidentified armed group attacked voters in Medawachchiya town (Medawachchiya, Anuradhapura district). The incident, in which several voters were injured and hospitalized, is being investigated by the police.",0,1574786218,LKA
6385800,144,SRI3865,3865,"17 November 2019",2019,1,Riots,"Mob violence","Rioters (Sri Lanka)",,5,"Civilians (Sri Lanka)","Former Government of Sri Lanka (2015-)",7,57,"Southern Asia","Sri Lanka","North Western",Puttalam,Puttalam,Puttalam,8.0362,79.8283,1,"Sunday Times (Sri Lanka)",National,"On November 17, a group vandalized the house of a former North Western Provincial Council member Chinthaka Amal Mayadunne and assaulted his son in Puttalam town (Puttalam, Puttalam district). [size=no report]",0,1574786217,LKA
6385801,144,SRI3866,3866,"17 November 2019",2019,1,Riots,"Mob violence","Rioters (Sri Lanka)",,5,"Rioters (Sri Lanka)",,5,55,"Southern Asia","Sri Lanka","North Western",Puttalam,Puttalam,Puttalam,8.0362,79.8283,1,"Sunday Times (Sri Lanka)",National,"On November 17, a clash ensued between the supporters of former North Western Provincial Council member Chinthaka Amal Mayadunne and supporters of Governor of the Eastern Province, Hizbullah in Puttalam town (Puttalam, Puttalam district). The clash occurred, after supporters of Hizbullah had damaged the house of the former North Western Provincial Council member and assaulted his son. [size=no report]",0,1574786217,LKA
6362930,144,SRI3858,3858,"16 November 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Sri Lanka)",,3,"Civilians (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",7,37,"Southern Asia","Sri Lanka",Sabaragamuwa,Kegalle,Deraniyagala,Deraniyagala,6.9314,80.3352,1,"Tamil Guardian",International,"On November 16, an unidentified armed group stabbed a Tamil man and attacked another Tamil voter in Deraniyagala town (Deraniyagala, Kegalle district). The attacks reportedly occurred after the victims refused to vote for a specific candidate.",0,1574183713,LKA
6362729,144,SRI3857,3857,"16 November 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Sri Lanka)",,3,"Civilians (Sri Lanka)","Muslim Group (Sri Lanka)",7,37,"Southern Asia","Sri Lanka","North Central",Anuradhapura,Mahavilachchiya,Thanthirimale,8.5816,80.2671,1,Guardian,International,"On November 16, an unidentified armed group fired gunshots and pelted stones at a convoy of buses carrying hundreds of Muslim voters in Thanthirimale village (Mahavilachchiya, Anuradhapura district). The Muslim voters were being transported to a voting station to cast their vote in the presidential election.",0,1574183712,LKA
6362771,144,SRI3860,3860,"16 November 2019",2019,2,Riots,"Mob violence","Rioters (Sri Lanka)","UNP: United National Party",5,"Rioters (Sri Lanka)","UNP: United National Party",5,55,"Southern Asia","Sri Lanka",Uva,Badulla,Haputale,Haputale,6.7657,80.951,1,Lankadeepa,National,"As reported on November 16, two groups belonging to the United National Party (UNP) clashed in Haputale town (Haputale, Bodulla district). The two groups clashed as a result of a heated argument. [size=no report]",0,1574183712,LKA
6363105,144,SRI3859,3859,"16 November 2019",2019,1,Riots,"Mob violence","Rioters (Sri Lanka)",,5,"Rioters (Sri Lanka)",,5,55,"Southern Asia","Sri Lanka",Sabaragamuwa,Kegalle,Deraniyagala,Deraniyagala,6.9314,80.3352,1,Virakesari,National,"On November 16, two groups belonging to different political parties clashed after a heated argument in Deraniyagala (Deraniyagala, Kegalle district). Police are carrying out further investigations into the matter. [size=no report]",0,1574183713,LKA
6385966,144,SRI3861,3861,"15 November 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Sri Lanka)",,3,"Civilians (Sri Lanka)",,7,37,"Southern Asia","Sri Lanka",Northern,Mannar,Madhu,Madhu,8.85,80.2,1,Virakesari,National,"On November 15, an unidentified armed group fired gunshots at a bus carrying voters in Madhu town (Madhu, Mannar district). Police are carrying out investigations into the matter.",0,1574786218,LKA
6362931,144,SRI3850,3850,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Vavuniya,"Vavuniya South",Vavuniya,8.7514,80.4971,1,"Tamil Guardian",International,"On November 15, Tamil families of the disappeared staged a protest in Vavuniya town (Vavuniya, Vavuniya district). The protesters were dissatisfied with the main presidential candidates for ignoring their campaign and vowed to continue their struggle regardless of who was voted into power. [size=no report]",0,1574183713,LKA
6362934,144,SRI3855,3855,"15 November 2019",2019,2,"Violence against civilians",Attack,"Police Forces of Sri Lanka (2015-)",,1,"Civilians (Sri Lanka)","TNA: Tamil National Alliance; Tamil Ethnic Group (Sri Lanka)",7,17,"Southern Asia","Sri Lanka",Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,"Tamil Guardian",International,"As reported on November 15, Sri Lanka Police assaulted a Tamil politician belonging to the Tamil National Alliance in front of the Jaffna District Secretariat in Jaffna city (Jaffna, Jaffna district). The politician was voicing for the resignation of election commissioner, Mahinda Deshapriya, when the Sri Lanka Police assaulted and dragged him.",0,1574183713,LKA
6362770,144,SRI3856,3856,"15 November 2019",2019,2,Riots,"Mob violence","Rioters (Sri Lanka)",,5,"Civilians (Sri Lanka)",,7,57,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Pettah,6.9376,79.8491,1,Lankadeepa,National,"As reported on November 15, a group hurled a petrol bomb at a residence in Pettah town (Colombo, Colombo district). The group also attempted to hurl bomb at another house in the area. Police suspected that the incidents were a ploy to intimidate voters ahead of the presidential election. [size=no report]",0,1574183712,LKA
6362444,144,SRI3843,3843,"14 November 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Prisoners (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Southern,Galle,"Galle Four Gravets",Galle,6.0367,80.217,1,"Ada Derana",National,"As reported on November 14, a group of prisoners staged a protest in Boossa Prison in Galle suburb (Galle Four Gravets, Galle district). The prisoners were demanding Presidential pardon for themselves, after another inmate was recently granted pardon. [size=no report]",0,1574183712,LKA
6362448,144,SRI3844,3844,"14 November 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Prisoners (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Southern,Hambantota,Angunakolapelessa,Angunakolapelessa,6.164,80.8913,1,"Ada Derana",National,"As reported on November 14, a group of prisoners staged a protest in Angunakolapelessa Prison in Angunakolapelessa town (Angunakolapelessa, Hambantota district). The prisoners were demanding Presidential pardon for themselves, after another inmate was recently granted pardon. [size=no report]",0,1574183712,LKA
6362454,144,SRI3852,3852,"14 November 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Sri Lanka)",,3,"Civilians (Sri Lanka)","Journalists (Sri Lanka)",7,37,"Southern Asia","Sri Lanka",Southern,Galle,"Galle Four Gravets",Galle,6.0367,80.217,1,AFP,International,"On November 14, an unidentified armed group attacked and injured a journalist while holding his wife at gunpoint in Galle city (Galle Four Gravets, Galle district). The incident ensued after the journalist published a book criticizing the main opposition candidate Gotabaya Rajapaksa ahead of the presidential election.",0,1574183712,LKA
6362443,144,SRI3842,3842,"13 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Prisoners (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Welikada,6.9081,79.8871,1,"Ada Derana",National,"On November 13, a group of six prisoners continued their protest by gathering on the rooftop in Welikada Prison in Welikada suburb (Welikada, Colombo district). The protesters were demanding Presidential pardon for themselves, after another inmate was recently granted pardon. [size=6]",0,1574183712,LKA
6362768,144,SRI3849,3849,"13 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Vavuniya,"Vavuniya South",Vavuniya,8.7514,80.4971,1,"Island (Sri Lanka)",National,"On November 13, Tamil relatives of those who disappeared during the conflict staged a protest in Vavuniya town (Vavuniya South, Vavuniya district). The protesters were demanding justice for their disappeared family members. [size=no report]",0,1574183712,LKA
6363108,144,SRI3839,3839,"13 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Journalists (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Virakesari,National,"On November 13, journalists staged a protest in front of Fort Railway Station in Colombo city (Colombo, Colombo district). The protesters were demanding justice for their fellow journalists, who were murdered or abducted. [size=no report]",0,1574183713,LKA
6362449,144,SRI3841,3841,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Prisoners (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Welikada,6.9081,79.8871,1,"Ada Derana",National,"On November 12, a group of six prisoners continued their protest by gathering on the rooftop in Welikada Prison in Welikada suburb (Welikada, Colombo district). The protesters were demanding Presidential pardon for themselves, after another inmate was recently granted pardon. [size=6]",0,1574183712,LKA
6362802,144,SRI3835,3835,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Buddhist Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"On November 12, a Buddhist monk along with his supporters continued their protest at the Independence Square in Colombo city (Colombo, Colombo district). The protesters were demanding that Gotabaya Rajapaksa, a presidential candidate, produce evidence that he has revoked his US citizenship. [size=no report]",0,1574183712,LKA
6363103,144,SRI3848,3848,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Vavuniya,"Vavuniya South",Vavuniya,8.7514,80.4971,1,Virakesari,National,"On November 12, Tamil families of the disappeared staged a protest in Vavuniya town (Vavuniya, Vavuniya district). The protesters were demanding answers regarding their missing family members and were also urging the voters to vote for Tamil Presidential Candidate. [size=no report]",0,1574183713,LKA
6362445,144,SRI3840,3840,"11 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Prisoners (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Welikada,6.9081,79.8871,1,"Ada Derana",National,"On November 11, a group of six prisoners staged a protest by gathering on the rooftop in Welikada Prison in Welikada suburb (Welikada, Colombo district). The protesters were demanding Presidential pardon for themselves, after another inmate was recently granted pardon. [size=6]",0,1574183712,LKA
6362748,144,SRI3854,3854,"11 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Southern,Matara,Malimbada,Malimbada,6.0118,80.5134,1,"Hiru News",National,"On November 11, a group of residents continued their protest near the Matara - Malimbada Access in Malimbada town (Malimbada, Matara district). The protesters were dissatisfied with damages to roads in their area due to ongoing construction activities along the Southern Expressway. [size=no report]",0,1574183712,LKA
6362803,144,SRI3834,3834,"11 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Buddhist Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"On November 11, a Buddhist monk along with his supporters continued their protest at the Independence Square in Colombo city (Colombo, Colombo district). The protesters were demanding that Gotabaya Rajapaksa, a presidential candidate, produce evidence that he has revoked his US citizenship. [size=no report]",0,1574183712,LKA
6362932,144,SRI3845,3845,"10 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Mullaitivu,Maritimepattu,Mullaitivu,9.268,80.815,1,"Tamil Guardian",International,"On November 10, Tamil families of disappeared staged a protest against former Sri Lankan President Mahinda Rajapaksa in Mullaitivu town (Maritimepattu, Mullaitivu district). The protesters were against the former president, who was present to support his brother Gotabaya Rajapaksa's campaign rally, for his involvement in enforced disappearances of Tamils after the end of the war. [size=no report]",0,1574183713,LKA
